Video Id,Video Title,Channel Id,Video Tags,Channel Title
98awVWkCHY0,"Foreigners React to OPM (BGYO, Skusta Clee, Nadine Lustre) #3 | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['BGYO', 'Skusta Clee', 'Nadine Lustre', 'Yuri Dope', 'Massiah', 'The Light Reaction', 'The Light', 'BGYO Reaction', 'OPM', 'P-pop', 'Filipino', 'Pinoy', 'Philippines', 'Manila', 'React', 'React to Filipino Music', 'Foreigners React to OPM', 'Music in the Philippines', 'Foreigners React to Filipino Music', 'Filipino Music', 'Foreigners React to Filipinos', 'Skusta Clee Reaction', 'South Korea', 'UK', 'Koreans React to Filipino', 'Foreigners React to Filipino', 'Brazil', 'Ghana', 'Sudan', 'USA', 'Spain', 'Germany', 'Netherlands', 'Poland']",EL's Planet
A9FhpQ1XzeA,"Koreans React to OPM #3 (Juan Karlos, Yeng Constantino, John Roa ft. Loonie) | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['Yeng Constantino', 'Yeng', 'Juan Karlos', 'Juan Karlos Labajo', 'JK Labajo', 'John Roa', 'Jroa', 'Loonie', 'John Roa feat. Loonie', 'OPM', 'Rap', 'Filipino Music', 'Filipino Rap', 'P-pop', 'Filipino', 'Pinoy', 'Philippines', 'Manila', 'Korean', 'Koreans', 'Koreans React', 'Koreans React to OPM', 'React to Filipino Music', 'Koreans react to Filipino Music', 'Music in the Philippines', 'Reaction', 'Korean Reaction', 'Koreans in the Philippines']",EL's Planet
yxiy_9Cxd94,Foreigner Honest Opinion living in the Philippines BGC 2022,UCTrAdQJ_Uyg5mbottTCZVPQ,"['bgc', 'BGC', 'philippines', 'travel', 'manila', 'foreigner', 'juicyvlog', 'makingithappen', 'coupletravel']",Short King Vlogs 
mSqSqtg3jTY,Why Foreigners move to the Philippines 🤔🇵🇭  #manila #philippines,UCTrAdQJ_Uyg5mbottTCZVPQ,[],Short King Vlogs 
eFu2w2KX4ss,Filipino Singers Attempting International Singers' High Notes REACTION,UCTrp1gkrbzase5fzlAFGtPg,"[""Filipino Singers Attempting International Singers' High Notes"", 'filipino singers attempting high notes', 'filipino singers ttempting international singers', 'filipino singers high notes', 'filipino foreign reaction', 'filipino singers high notes reaction']",Russian Boy
GIkKsDuI1_8,PHILIPPINE KIDS NAILING ENGLISH SONGS REACTION 1/3,UCTrp1gkrbzase5fzlAFGtPg,"['philippine kids nailing english songs', 'philippine kids nailing english songs reaction', 'filipino kids', 'philippine kids']",Russian Boy
X0x8XPorJ50,The girls on Filipino Cupid don't really want to meet you,UCU78xbApo9_MCzS7B_tfY8w,"['filipino cupid', 'filipino cupid dating site review', 'filipino cupid scams']",AceBachelorCool
p17KlvHYRL0,"How to be an ""Invisible Man"" in the Philippines",UCU78xbApo9_MCzS7B_tfY8w,"['angeles city walking street', 'angeles city bars', 'walking street bars', 'angeles city philippines']",AceBachelorCool
62b4tS4lR3o,Why Filipinas Like Trike Drivers (AND NOT YOU!),UCU78xbApo9_MCzS7B_tfY8w,[],AceBachelorCool
-KHOXPq_M-Q,Philippines VS. Thailand - 7 BIG differences (Girlfriend Experience!),UCU78xbApo9_MCzS7B_tfY8w,"['philippines thailand', 'retire in asia', 'retire in thailand', 'retire in philippines']",AceBachelorCool
pgyCi7W-gbg,Marine reacts to Philippine Special Forces in Marawi,UCUB6A2YY9soreMGNwDLh-zw,"['filipino', 'special', 'forces', 'operations', 'sf', 'battle', 'marawi', 'philippines', 'battling', 'us', 'marine', 'reacts', 'reaction', 'combat', 'arms', 'channel', 'military', 'army', 'soldier']",Combat Arms Channel
-1B7cVoZr1c,Marine reacts to the Philippine Light Reaction Regiment (LRR),UCUB6A2YY9soreMGNwDLh-zw,"['philippines', 'philippine', 'filipino', 'lrr', 'light', 'reaction', 'regiment', 'marine', 'army', 'soldier', 'military', 'reacts', 'unit']",Combat Arms Channel
QeKYdEWg51k,Marine reacts to the Philippine Scout Rangers,UCUB6A2YY9soreMGNwDLh-zw,"['marine', 'us', 'american', 'reacts', 'reaction', 'scout', 'rangers', 'philippines', 'philippine', 'filipino', 'army', 'military', 'react', 'soldier', 'documentary', 'training']",Combat Arms Channel
2OT5Pcl4iF0,TRYING FILIPINO RUM for the FIRST TIME! THINGS GOT WILD!,UCUI4T7riAxLPSV4htxMFLqw,"['TRYING FILIPINO RUM for the FIRST TIME! THINGS GOT WILD!', 'filipino rum', 'TRYING FILIPINO RUM for the FIRST TIME', 'taste Filipino alcohol for the first time', 'filipino alcohol taste test', 'foreigner trys filipino alcohol', 'trying filipino alcohol', 'foreigner trying filipino alcohol', 'first time trying filipino alcohol', 'trying out filipino alcohol', 'robyn kimberly', 'siargao travel vlog 2020', 'robyn kimberly siragao', 'its more fun in the philippines 2020', 'philippines travel vlog 2020', 'Siargao']",Robyn Kimberly
aRVWwPgSOkk,"SIARGAO, PHILIPPINES day in my LIFE! foreigner lives in Philippines",UCUI4T7riAxLPSV4htxMFLqw,"['robyn kimberly', 'PHILIPPINES day in my LIFE! foreigner lives in Philippines', 'malinao beach siargao', 'SIARGAO', 'PHILIPPINES day in my LIFE', 'foreigner lives in Philippines', 'siargao island vlog', 'siargao island philippines', 'siargao island', 'travel philippines', 'living in the philippines 2019', 'philippines vlog 2019', 'philippines travel 2019', 'travel philippines 2019', 'travel vlogger', 'philippines vlog', 'travel philippines manila', 'philippines travel guide', 'travel philippines on a budget']",Robyn Kimberly
w7W6NcwvFic,FOREIGNER tries FILIPINO COFFEE for the FIRST TIME!! Siargao Island,UCUI4T7riAxLPSV4htxMFLqw,"['FOREIGNER tries FILIPINO COFFEE for the FIRST TIME!! Siargao Island', 'FOREIGNER tries FILIPINO COFFEE for the FIRST TIME', 'robyn kimberly', 'foreigner tries filipino food', 'foreigner tries filipino street food', 'Siargao Island', 'Philippines travel tips', 'living in the philippines 2019', 'philippines travel 2019', 'trying filipino food mukbang', 'filipino food recipes', 'filipino food mukbang kamayan', 'filipino food', 'pinoy food mukbang', 'travel vlog airport', 'cost of living in the philippines 2019']",Robyn Kimberly
jjfscrmmUF0,Foreigner At The Wet Market Philippines,UCUb_Ryp4MZHWnsTOVTA3txA,"['Philippines', 'Philippines visas', 'tourist visa', '13A permanent resident visa', 'Balikbayan visa', 'balikbayan Privilege', 'SRRV', 'American living in the philippines', 'living in the philippines', 'american living abroad', 'living abroad', 'immigration', 'Philippines immigration', 'culture', 'culture diversity', 'cultural differences', 'Luzon', 'living in luzon', 'american living in luzon', 'Malolos', 'Malolos Bulacan', 'island', 'island living', 'anerican living on an ialand', 'Filipina', 'married to a Filipina', 'Filipino Culture']",Pirate Cove Philippines
p8h1aFve05E,Angry Foreigner in the Philippines,UCUb_Ryp4MZHWnsTOVTA3txA,"['Philippines', 'Philippines visas', 'tourist visa', '13A permanent resident visa', 'Balikbayan visa', 'balikbayan Privilege', 'SRRV', 'American living in the philippines', 'living in the philippines', 'american living abroad', 'living abroad', 'immigration', 'Philippines immigration', 'culture', 'culture diversity', 'cultural differences', 'Luzon', 'living in luzon', 'american living in luzon', 'Malolos', 'Malolos Bulacan', 'island', 'island living', 'anerican living on an ialand', 'Filipina', 'married to a Filipina', 'Filipino Culture']",Pirate Cove Philippines
fJVlMA3Fw_g,"🇵🇭 DO LONDONERS LIKE FILIPINO ICE CANDY? First time, Do They LOVE IT?! 🇵🇭 #filipinofood #london",UCUk8aRBVog6G9ipBSN_Ow1g,"['biggytravels', 'biggy travels', 'filipino food', 'filipino', 'pinoy', 'pinay', 'pinoy vlog', 'vlogger', 'filipino vlog', 'filipino vlogger', 'philippines', 'filipino food london', 'londoners try filipino', 'filipino food taste test', 'filipino food try by foreigners', 'foreigners try filipino food', 'filipino food reaction', 'foreigners react to filipino food', 'filipino food in america', 'filipino food in uk', 'british try filipino food', 'DO LONDONERS LIKE FILIPINO ICE CANDY? First time', 'philippines food']",biggy travels
86hNO929zIk,DO FOREIGNERS LIKE FILIPINO ICECREAM?,UCUk8aRBVog6G9ipBSN_Ow1g,"['DO FOREIGNERS LIKE FILIPINO ICECREAM?', 'biggytravels', 'biggy travels', 'ice cream', 'dirty icecream', 'filipino dirty icecream', 'filipino food', 'philippines', 'halo halo', 'icecream', 'filipino icecream sandwich', 'mamasons icecream', 'mamasons filipino', 'foreigners eat halo halo', 'filipino icecream', 'how to make icecream', 'icecream asmr', 'how to make filipino icecream', 'department of tourism philippi', 'tourism philippines', 'foreigners eat filipino icecream', 'dirty ice cream', 'xiaomanyc']",biggy travels
ch3QACqOhEA,Asking Londoners to Pick Most Beautiful Filipino Celebrity?! 😍🤔,UCUk8aRBVog6G9ipBSN_Ow1g,"['filipino celebrity', 'filipino celebrities', 'filipino celebs', 'filipino', 'filipino actors', 'Asking Londoners to Pick Most Beautiful Filipino Celebrity', 'london', 'londoners', 'public reaction', 'pinoy', 'pinay', 'filipino celebrity news', 'filipino celebrity couples', 'filipino celebrity couples 2020', 'filipina', 'asking londoner', 'asking filipino questions', 'james reid', 'kathryn bernardo', 'dianne sison', 'bea alonzo', 'marian rivera', 'famous filipino', 'famous filipino celebrities', 'biggy travels', 'biggytravel']",biggy travels
nMAO6hx8w6A,DO LONDONERS LIKE FILIPINO BBQ?,UCUk8aRBVog6G9ipBSN_Ow1g,"['DO LONDONERS LIKE FILIPINO BBQ', 'foreigners try filipino food', 'biggytravels', 'foreigners eating filipino foo', 'foreigners taste filipino food', 'foreigners love filipino food', 'quiapo street food', 'quiapo street market', 'filipino food reaction', 'filipino food', 'filipino bbq', 'filipino food recipe', 'filipino food list', 'what is filipino food like', 'how to cook filipino beef stea', 'how to cook filipino chicken c', ""what's filipino food"", 'what is filipino food', 'street food', 'filipino street food']",biggy travels
5PS7JlDoeAM,FOREIGNER’S LIFE Ruined By A FILIPINA | He Wanted To Play She Wanted More,UCV34zLTn4A60jS8RTI96_sw,"['philippines', 'life', 'living', 'ruined', 'by', 'filipina', 'filipino', 'why', 'who', 'UK', 'US', 'retired', 'expat', 'experience', 'american', 'the black filipino tv', 'foreigners', 'foreigner', 'how', 'love', 'hate', 'the philippines', 'metro manila', 'palawan', 'boracay', 'fun', 'filipinas']",The Black Filipino TV
U-oiJtbTD9Q,FOREIGNER TRAVELS TO WHITE BEACH PUERTO GALERA MINDORO PHILIPPINES,UCV34zLTn4A60jS8RTI96_sw,"['Puerto', 'Galera', 'Mindoro', 'Philippines', 'traveling', 'to', 'Manila', 'foreigner', 'Puerto Galera', 'White Beach', 'Beach', 'puerto galera philippines', 'tourism', 'things to do in the philippines', 'puerto galera 2019', 'puerto galera nightlife', 'wanderlusting', 'how', 'white beach puerto galera', 'oriental mindoro', 'southeast asia', 'places', 'visit', 'how to travel to puerto galera', 'near', 'baninay bautista vlog', 'happiness', 'happiness crossing', 'best of mindoro', 'explore', 'best islands in southeast asia', 'best', 'islands', 'in']",The Black Filipino TV
MQUbxkPd_dg,FOREIGNER INSULTED For Traveling To The Philippines For LOVE ❤️,UCV34zLTn4A60jS8RTI96_sw,"['philippines', 'life', 'in', 'the', 'living', 'dating', 'filipina', 'filipino', 'why', 'insulted', 'for', 'friends', 'American', 'UK', 'US', 'retired', 'savvy', 'expat', 'the black filipino tv', 'savvy expat', 'dating online', 'moving to the philippines', 'moving', 'long distance relationship', 'LDR']",The Black Filipino TV
6nBDx0RTbZU,FILIPINO GIRLS LOVE FOREIGNERS | TRIP TO THE MARKET |  Living in the Philippines,UCV34zLTn4A60jS8RTI96_sw,"['African', 'American', 'Expat', 'living', 'in', 'Manila', 'Philippines', 'working', 'as', 'Digital', 'Nomad', 'Living in the Philippines', 'Shopping in the Philippines', 'Markets in the Philippines', 'Filipino girls love foreigners', 'Land of opportunity', 'Sexy Filipino girls', 'Young Filipino girls', ""Filipina's"", 'Upwork', 'how to make money online', 'working online', 'how to work online', 'Work from home', 'make money from home', 'Married to a filipino', 'Girls in the Philippines', 'I love the philippines', 'foreigners', 'Beautiful girls']",The Black Filipino TV
U99tRHb8qY8,"A DAY IN THE LIFE | Foreigner Living in the Philippines | Immigration, Meeting Filipinas & More",UCV34zLTn4A60jS8RTI96_sw,"['Philippines', 'Manila', 'Manila Philippines', 'Filipina', 'Filipinas', 'Filipino', 'Immigration', 'Immigration in the Philippines', 'Mass transit in the Philippines', 'Public transportation in Manila', 'Luke Mejares', 'Living in the Philippines', 'Traveling to the Philippines', 'Moving to the Philippines', 'Fruit', 'Meeting Filipinas', 'Beautiful Filipinas', 'Foreigners', 'Expat', 'American', 'Apartments', 'Condos', 'Vlogging', 'Vlogging in the Philippines', 'pinoy', 'Life in the Philippines']",The Black Filipino TV
g7CpdlAtw-M,Foreigners FIRST IMPRESSIONS of the Philippines Manila 🇵🇭 (Honest Street Interviews),UCV9l2OvfTRuRaCpewolcAww,"['street interview', 'street interview in manila', 'street intervew in the philippines', 'life in the philippines', 'foreigners first time in the philippines', 'first impressions of philippines', 'life in manila', 'foreigners about the philippines']",Just be free
yJvHgcgUd2c,Foreigners Planting Rice In The Philippines (Ep. 7),UCVBn2I55zk8ToyfbK-4l0EQ,"['charlie sutcliffe', 'philippines', 'michael mcdonnell', 'pinoy', 'daniel marsh', 'pilipinas', 'henry edwards', 'filipino', 'matthew edwards', 'pilipino', 'brian wilson', 'tagalog', 'keys cosido', 'bisaya', 'funny', 'foreigner', 'foreigners', 'banyaga', 'tayo lang', 'selling', 'island media asia', 'nueva vizcaya', 'province', 'farm', 'field', 'farming', 'planting', 'rice', 'palay', 'Manila']",Island Media Asia
IsMNvUsDPys,Foreigners Selling Balut in the Philippines (Ep. 4),UCVBn2I55zk8ToyfbK-4l0EQ,"['foreigners', 'selling', 'balut', 'vendors', 'tayo lang', 'half filipinos', 'makati', 'manila', 'metro manila', 'cebu', 'cebuano', 'bohol', 'pinoy', 'white guys', 'irish', 'canadian', 'english', 'british', 'canada', 'england', 'ireland', 'daniel marsh', 'charlie sutcliffe', 'michael mcdonnell', 'brian wilson', 'philippines', 'jobs', 'tagalog', 'funny', 'bisaya', 'visayan', 'visayas', 'island media', 'island media asia', 'chinos roces', 'fort bonafacio', 'greenbelt']",Island Media Asia
9fKsaaUZgbs,I'M LEARNING TAGALOG! Foreigner Attempts to learn Filipino #Tagavlog 1,UCVR42zazbJZLL4r2Lo8PqRg,"['learning tagalog', 'learn tagalog', 'foreigner speaking tagalog', 'learn filipino', 'filipino language', 'language learning', 'speaking tagalog', 'tagalog challenge', 'learn to speak tagalog', 'learning tagalog for beginners', 'foreigner learns tagalog', 'Jonny Pease', 'Johnny Pease', 'tagalog language reaction', 'tagalog language lessons for beginners', 'tagalog language speaking', 'foreigner learning tagalog', 'foreigner fluent in tagalog', 'teaching tagalog to foreigners', 'learning tagalog vlog']",Just Jonny & Chloe
FIRyxLCCAyY,MAKING LECHON KAWALI! TRYING DELICIOUS FILIPINO FOOD!,UCVR42zazbJZLL4r2Lo8PqRg,"['filipino food', 'lechon kawali', 'philippines food', 'filipino food mukbang', 'filipino food reaction', 'lechon belly', 'crispy pork belly', 'foreigners in the philippines', 'filipino mukbang', 'reacting to filipino food', 'filipino food taste test', 'fried pork belly', 'filipino food recipes', 'filipino food first time', 'foreigners try lechon kawali', 'filipino food cooking', 'lechon kawali pork belly', 'filipino food review', 'pinoy food', 'pinoy mukbang', 'filipino foreigner', 'filipina foreigner vlog']",Just Jonny & Chloe
Ruw_8VF8HPU,"First Time Drinking Kamias, Philippines!",UCVWSmD7gyvZv7fpcgF-oiCQ,"['kamias', 'kalamias', 'kamias fruit', 'drinking kamias', 'benefit kamias', 'first time philippines', 'bilimbi', 'bilimbi fruit', 'guyabano', 'soursop', 'kamias challenge', 'kamias challenge funny', 'kamias recipe', 'the philippines', 'mirco and tere', 'guyabano fruit', 'healthy fruit', 'miracle fruit', 'filipino food', 'kalamias batangas', 'travel vlog', 'travel philippines', 'daily vlog', 'foreigner in the philippines', 'living in the philippines', 'batangas vlog', 'miracle fruits', 'filipino fruit', 'philippines', 'pinoy', 'santol']",Mirco Tere & Bella
7_85lOkRh_o,Foreigner in an Filipino Market in the Philippines! Palengke Trip!,UCVWSmD7gyvZv7fpcgF-oiCQ,"['filipino market', 'palengke', 'filipino food', 'wet market', 'batangas market', 'balisong batangas', 'butterfly knife', 'market batangas', 'filipono wet market', 'philippines market', 'wet filipino market', 'mirco & tere', 'foreigner in the philippines', 'batangas', 'I moved to the philippines', 'foreigner first time', 'philippines', 'filipino', 'Filipina', 'philippines travels', 'relationship goals', 'the Philippines', 'shocked at filipino', 'amazed at philippines', 'moving to the philippines', 'filipino vlogger']",Mirco Tere & Bella
LAPppv-V3GQ,MY FILIPINA WIFE SURPRISED ME! FIRST TIME 🇵🇭 OUR LIFE IN THE PHILIPPINES,UCVWSmD7gyvZv7fpcgF-oiCQ,"['bamboo shrimp', 'my filipina wife', 'filipina wife', 'life in the philippines', 'living in the philippines', 'italian filipina family', 'first impression philippines', 'philippines vlog', 'foreigners in the philippines', 'philippines', 'province life', 'province life philippines', 'simple province life', 'family life in the philippines', 'mirco tere and bella', 'mirco tere and bella latest vlog', 'mirco and tere', 'filipino food', 'foreigner in the philippines', 'shrimp recipe', 'seafood', 'bamboo', 'cooking in bamboo']",Mirco Tere & Bella
BMzt-EsOLzk,"KALANGGAMAN ISLAND, PHILIPPINES 🇵🇭 FOREIGNERS ARE COMING HERE NOW AND THIS IS WHY!",UCVWSmD7gyvZv7fpcgF-oiCQ,"['kalanggaman island', 'philippines', 'kalanggaman island philippines', 'kalanggaman island leyte philippines', 'kalanggaman island palompon leyte philippines', 'philippines vlog', 'philippines travel', 'philippines travel guide', 'leyte', 'leyte tour', 'mirco tere and bella', 'mirco tere and bella latest vlog', 'italian filipina family', 'mirco and tere', 'filippine wife', 'travel guide', 'mirco tere bella', 'foreigner in the philippines', 'life in the philippines', 'simple life in the philippines', 'palompon leyte']",Mirco Tere & Bella
_TI7w3rOAyg,Foreigner's First Time to Eat Bamboo in The Philippines!,UCVWSmD7gyvZv7fpcgF-oiCQ,"['mirco and tere', 'living in the philippines', 'foreigner in the philippines', 'philippines vlog', 'filipino food', 'best filipino food', 'eating bamboo shoots', 'eating bamboo', 'life in the philippines', 'foreigner philippines', 'garden update', 'garden update 2021', 'gardening', 'house tour', 'new house tour', 'empty house tour 2021', 'italian filipina family', 'palawan', 'simple province life', 'province life', 'province life philippines', 'cebu', 'cebu philippines', 'manila', 'jungle house', 'philippines update']",Mirco Tere & Bella
